invoice_id,month,property_id,property_name,district,manager,unit_id,tenant_id,tenant_name,due_date,rent_billed,amount_paid,balance,paid_date,payment_status,days_late,aging_bucket
"INV-00816","2026-12","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U02","T068","Elif Koc","2026-12-05","1575","1575","0","2026-12-18","Paid Late","13","Current"
"INV-00817","2026-01","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U03","T069","Kerem Aksoy","2026-01-05","1575","1575","0","2026-01-12","Paid Late","7","Current"
"INV-00818","2026-02","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U03","T069","Kerem Aksoy","2026-02-05","1575","1575","0","2026-02-22","Paid Late","17","Current"
"INV-00819","2026-03","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U03","T069","Kerem Aksoy","2026-03-05","1575","1575","0","2026-03-06","Paid","1","Current"
"INV-00820","2026-04","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U03","T069","Kerem Aksoy","2026-04-05","1575","1575","0","2026-04-11","Paid","6","Current"
"INV-00821","2026-05","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U03","T069","Kerem Aksoy","2026-05-05","1575","1575","0","2026-05-05","Paid","0","Current"
"INV-00822","2026-06","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U03","T069","Kerem Aksoy","2026-06-05","1575","1575","0","2026-06-07","Paid","2","Current"
"INV-00823","2026-07","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U03","T069","Kerem Aksoy","2026-07-05","1575","1575","0","2026-07-03","Paid","0","Current"
"INV-00824","2026-08","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U03","T069","Kerem Aksoy","2026-08-05","1575","1575","0","2026-08-08","Paid","3","Current"
"INV-00825","2026-09","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U03","T069","Kerem Aksoy","2026-09-05","1575","1575","0","2026-09-03","Paid","0","Current"
"INV-00826","2026-10","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U03","T069","Kerem Aksoy","2026-10-05","1575","1575","0","2026-10-08","Paid","3","Current"
"INV-00827","2026-11","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U03","T069","Kerem Aksoy","2026-11-05","1575","1575","0","2026-11-19","Paid Late","14","Current"
"INV-00828","2026-12","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U03","T069","Kerem Aksoy","2026-12-05","1575","1575","0","2026-12-03","Paid","0","Current"
"INV-00829","2026-01","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U04","T070","Burak Celik","2026-01-05","1675","1675","0","2026-01-04","Paid","0","Current"
"INV-00830","2026-02","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U04","T070","Burak Celik","2026-02-05","1675","1675","0","2026-02-06","Paid","1","Current"
"INV-00831","2026-03","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U04","T070","Burak Celik","2026-03-05","1675","1675","0","2026-03-10","Paid","5","Current"
"INV-00832","2026-04","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U04","T070","Burak Celik","2026-04-05","1675","1675","0","2026-04-06","Paid","1","Current"
"INV-00833","2026-05","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U04","T070","Burak Celik","2026-05-05","1675","0","1675","","Unpaid","240","90+ Days"
"INV-00834","2026-06","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U04","T070","Burak Celik","2026-06-05","1675","1675","0","2026-06-08","Paid","3","Current"
"INV-00835","2026-07","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U04","T070","Burak Celik","2026-07-05","1675","1675","0","2026-07-10","Paid","5","Current"
"INV-00836","2026-08","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U04","T070","Burak Celik","2026-08-05","1675","759","916","2026-08-21","Partial","148","90+ Days"
"INV-00837","2026-09","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U04","T070","Burak Celik","2026-09-05","1675","1675","0","2026-09-05","Paid","0","Current"
"INV-00838","2026-10","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U04","T070","Burak Celik","2026-10-05","1675","1675","0","2026-10-03","Paid","0","Current"
"INV-00839","2026-11","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U04","T070","Burak Celik","2026-11-05","1675","1675","0","2026-11-03","Paid","0","Current"
"INV-00840","2026-12","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U04","T070","Burak Celik","2026-12-05","1675","1675","0","2026-12-08","Paid","3","Current"
"INV-00841","2026-01","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U05","T071","Kerem Polat","2026-01-05","1625","1625","0","2026-01-02","Paid","0","Current"
"INV-00842","2026-02","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U05","T071","Kerem Polat","2026-02-05","1625","1625","0","2026-02-09","Paid","4","Current"
"INV-00843","2026-03","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U05","T071","Kerem Polat","2026-03-05","1625","1625","0","2026-03-15","Paid Late","10","Current"
"INV-00844","2026-04","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U05","T071","Kerem Polat","2026-04-05","1625","1625","0","2026-04-05","Paid","0","Current"
"INV-00845","2026-05","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U05","T071","Kerem Polat","2026-05-05","1625","1625","0","2026-05-05","Paid","0","Current"
"INV-00846","2026-06","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U05","T071","Kerem Polat","2026-06-05","1625","1625","0","2026-06-06","Paid","1","Current"
"INV-00847","2026-07","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U05","T071","Kerem Polat","2026-07-05","1625","1625","0","2026-07-06","Paid","1","Current"
"INV-00848","2026-08","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U05","T071","Kerem Polat","2026-08-05","1625","1625","0","2026-08-06","Paid","1","Current"
"INV-00849","2026-09","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U05","T071","Kerem Polat","2026-09-05","1625","1625","0","2026-09-09","Paid","4","Current"
"INV-00850","2026-10","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U05","T071","Kerem Polat","2026-10-05","1625","1053","572","2026-10-20","Partial","87","61-90 Days"
"INV-00851","2026-11","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U05","T071","Kerem Polat","2026-11-05","1625","1625","0","2026-11-02","Paid","0","Current"
"INV-00852","2026-12","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U05","T071","Kerem Polat","2026-12-05","1625","1625","0","2026-12-09","Paid","4","Current"
"INV-00853","2026-01","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U06","T072","Can Celik","2026-01-05","1700","0","1700","","Unpaid","360","90+ Days"
"INV-00854","2026-02","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U06","T072","Can Celik","2026-02-05","1700","1700","0","2026-02-11","Paid","6","Current"
"INV-00855","2026-03","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U06","T072","Can Celik","2026-03-05","1700","1700","0","2026-03-06","Paid","1","Current"
"INV-00856","2026-04","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U06","T072","Can Celik","2026-04-05","1700","1700","0","2026-04-05","Paid","0","Current"
"INV-00857","2026-05","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U06","T072","Can Celik","2026-05-05","1700","1700","0","2026-05-03","Paid","0","Current"
"INV-00858","2026-06","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U06","T072","Can Celik","2026-06-05","1700","1700","0","2026-06-20","Paid Late","15","Current"
"INV-00859","2026-07","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U06","T072","Can Celik","2026-07-05","1700","1700","0","2026-07-03","Paid","0","Current"
"INV-00860","2026-08","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U06","T072","Can Celik","2026-08-05","1700","1700","0","2026-08-10","Paid","5","Current"
"INV-00861","2026-09","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U06","T072","Can Celik","2026-09-05","1700","0","1700","","Unpaid","117","90+ Days"
"INV-00862","2026-10","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U06","T072","Can Celik","2026-10-05","1700","1700","0","2026-10-06","Paid","1","Current"
"INV-00863","2026-11","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U06","T072","Can Celik","2026-11-05","1700","1700","0","2026-11-09","Paid","4","Current"
"INV-00864","2026-12","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U06","T072","Can Celik","2026-12-05","1700","1700","0","2026-12-11","Paid","6","Current"
"INV-00865","2026-01","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U07","T073","Aylin Sahin","2026-01-05","1750","1750","0","2026-01-08","Paid","3","Current"
"INV-00866","2026-02","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U07","T073","Aylin Sahin","2026-02-05","1750","1750","0","2026-02-04","Paid","0","Current"
"INV-00867","2026-03","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U07","T073","Aylin Sahin","2026-03-05","1750","1750","0","2026-03-09","Paid","4","Current"
"INV-00868","2026-04","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U07","T073","Aylin Sahin","2026-04-05","1750","1750","0","2026-04-08","Paid","3","Current"
"INV-00869","2026-05","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U07","T073","Aylin Sahin","2026-05-05","1750","1750","0","2026-05-07","Paid","2","Current"
"INV-00870","2026-06","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U07","T073","Aylin Sahin","2026-06-05","1750","1750","0","2026-06-07","Paid","2","Current"
"INV-00871","2026-07","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U07","T073","Aylin Sahin","2026-07-05","1750","1750","0","2026-07-02","Paid","0","Current"
"INV-00872","2026-08","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U07","T073","Aylin Sahin","2026-08-05","1750","1750","0","2026-08-07","Paid","2","Current"
"INV-00873","2026-09","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U07","T073","Aylin Sahin","2026-09-05","1750","1750","0","2026-09-07","Paid","2","Current"
"INV-00874","2026-10","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U07","T073","Aylin Sahin","2026-10-05","1750","1750","0","2026-10-05","Paid","0","Current"
"INV-00875","2026-11","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U07","T073","Aylin Sahin","2026-11-05","1750","1750","0","2026-11-08","Paid","3","Current"
"INV-00876","2026-12","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U07","T073","Aylin Sahin","2026-12-05","1750","1750","0","2026-12-09","Paid","4","Current"
"INV-00877","2026-01","P11","Sunset House","Sisli","Mert Demir","P11-U01","T074","Zeynep Kaya","2026-01-05","1325","1325","0","2026-01-23","Paid Late","18","Current"
"INV-00878","2026-02","P11","Sunset House","Sisli","Mert Demir","P11-U01","T074","Zeynep Kaya","2026-02-05","1325","1325","0","2026-02-07","Paid","2","Current"
"INV-00879","2026-03","P11","Sunset House","Sisli","Mert Demir","P11-U01","T074","Zeynep Kaya","2026-03-05","1325","1325","0","2026-03-02","Paid","0","Current"
"INV-00880","2026-04","P11","Sunset House","Sisli","Mert Demir","P11-U01","T074","Zeynep Kaya","2026-04-05","1325","1325","0","2026-04-06","Paid","1","Current"
"INV-00881","2026-05","P11","Sunset House","Sisli","Mert Demir","P11-U01","T074","Zeynep Kaya","2026-05-05","1325","1325","0","2026-05-02","Paid","0","Current"
"INV-00882","2026-06","P11","Sunset House","Sisli","Mert Demir","P11-U01","T074","Zeynep Kaya","2026-06-05","1325","1325","0","2026-06-04","Paid","0","Current"
"INV-00883","2026-07","P11","Sunset House","Sisli","Mert Demir","P11-U01","T074","Zeynep Kaya","2026-07-05","1325","1325","0","2026-07-09","Paid","4","Current"
"INV-00884","2026-08","P11","Sunset House","Sisli","Mert Demir","P11-U01","T074","Zeynep Kaya","2026-08-05","1325","1325","0","2026-08-16","Paid Late","11","Current"
"INV-00885","2026-09","P11","Sunset House","Sisli","Mert Demir","P11-U01","T074","Zeynep Kaya","2026-09-05","1325","1325","0","2026-09-09","Paid","4","Current"
"INV-00886","2026-10","P11","Sunset House","Sisli","Mert Demir","P11-U01","T074","Zeynep Kaya","2026-10-05","1325","1325","0","2026-10-21","Paid Late","16","Current"
"INV-00887","2026-11","P11","Sunset House","Sisli","Mert Demir","P11-U01","T074","Zeynep Kaya","2026-11-05","1325","1325","0","2026-11-07","Paid","2","Current"
"INV-00888","2026-12","P11","Sunset House","Sisli","Mert Demir","P11-U01","T074","Zeynep Kaya","2026-12-05","1325","1325","0","2026-12-24","Paid Late","19","Current"
"INV-00889","2026-01","P11","Sunset House","Sisli","Mert Demir","P11-U03","T075","Burak Kaya","2026-01-05","1350","1350","0","2026-01-02","Paid","0","Current"
"INV-00890","2026-02","P11","Sunset House","Sisli","Mert Demir","P11-U03","T075","Burak Kaya","2026-02-05","1350","1350","0","2026-02-08","Paid","3","Current"
"INV-00891","2026-03","P11","Sunset House","Sisli","Mert Demir","P11-U03","T075","Burak Kaya","2026-03-05","1350","1350","0","2026-03-04","Paid","0","Current"
"INV-00892","2026-04","P11","Sunset House","Sisli","Mert Demir","P11-U03","T075","Burak Kaya","2026-04-05","1350","1350","0","2026-04-19","Paid Late","14","Current"
"INV-00893","2026-05","P11","Sunset House","Sisli","Mert Demir","P11-U03","T075","Burak Kaya","2026-05-05","1350","1350","0","2026-05-15","Paid Late","10","Current"
"INV-00894","2026-06","P11","Sunset House","Sisli","Mert Demir","P11-U03","T075","Burak Kaya","2026-06-05","1350","1350","0","2026-06-18","Paid Late","13","Current"
"INV-00895","2026-07","P11","Sunset House","Sisli","Mert Demir","P11-U03","T075","Burak Kaya","2026-07-05","1350","1350","0","2026-07-24","Paid Late","19","Current"
"INV-00896","2026-08","P11","Sunset House","Sisli","Mert Demir","P11-U03","T075","Burak Kaya","2026-08-05","1350","1350","0","2026-08-04","Paid","0","Current"
"INV-00897","2026-09","P11","Sunset House","Sisli","Mert Demir","P11-U03","T075","Burak Kaya","2026-09-05","1350","1350","0","2026-09-07","Paid","2","Current"
"INV-00898","2026-10","P11","Sunset House","Sisli","Mert Demir","P11-U03","T075","Burak Kaya","2026-10-05","1350","1350","0","2026-10-15","Paid Late","10","Current"
"INV-00899","2026-11","P11","Sunset House","Sisli","Mert Demir","P11-U03","T075","Burak Kaya","2026-11-05","1350","1350","0","2026-11-06","Paid","1","Current"
"INV-00900","2026-12","P11","Sunset House","Sisli","Mert Demir","P11-U03","T075","Burak Kaya","2026-12-05","1350","1350","0","2026-12-09","Paid","4","Current"
"INV-00901","2026-01","P11","Sunset House","Sisli","Mert Demir","P11-U04","T076","Zeynep Demir","2026-01-05","1425","1425","0","2026-01-07","Paid","2","Current"
"INV-00902","2026-02","P11","Sunset House","Sisli","Mert Demir","P11-U04","T076","Zeynep Demir","2026-02-05","1425","1425","0","2026-02-07","Paid","2","Current"
"INV-00903","2026-03","P11","Sunset House","Sisli","Mert Demir","P11-U04","T076","Zeynep Demir","2026-03-05","1425","1425","0","2026-03-08","Paid","3","Current"
"INV-00904","2026-04","P11","Sunset House","Sisli","Mert Demir","P11-U04","T076","Zeynep Demir","2026-04-05","1425","598","827","2026-04-19","Partial","270","90+ Days"
"INV-00905","2026-05","P11","Sunset House","Sisli","Mert Demir","P11-U04","T076","Zeynep Demir","2026-05-05","1425","1425","0","2026-05-08","Paid","3","Current"
"INV-00906","2026-06","P11","Sunset House","Sisli","Mert Demir","P11-U04","T076","Zeynep Demir","2026-06-05","1425","1425","0","2026-06-05","Paid","0","Current"
"INV-00907","2026-07","P11","Sunset House","Sisli","Mert Demir","P11-U04","T076","Zeynep Demir","2026-07-05","1425","1425","0","2026-07-05","Paid","0","Current"
"INV-00908","2026-08","P11","Sunset House","Sisli","Mert Demir","P11-U04","T076","Zeynep Demir","2026-08-05","1425","668","757","2026-08-25","Partial","148","90+ Days"
"INV-00909","2026-09","P11","Sunset House","Sisli","Mert Demir","P11-U04","T076","Zeynep Demir","2026-09-05","1425","766","659","2026-09-25","Partial","117","90+ Days"
"INV-00910","2026-10","P11","Sunset House","Sisli","Mert Demir","P11-U04","T076","Zeynep Demir","2026-10-05","1425","1425","0","2026-10-03","Paid","0","Current"
"INV-00911","2026-11","P11","Sunset House","Sisli","Mert Demir","P11-U04","T076","Zeynep Demir","2026-11-05","1425","1425","0","2026-11-03","Paid","0","Current"
"INV-00912","2026-12","P11","Sunset House","Sisli","Mert Demir","P11-U04","T076","Zeynep Demir","2026-12-05","1425","1425","0","2026-12-05","Paid","0","Current"
"INV-00913","2026-01","P11","Sunset House","Sisli","Mert Demir","P11-U05","T077","Can Kaya","2026-01-05","1450","1450","0","2026-01-11","Paid","6","Current"
"INV-00914","2026-02","P11","Sunset House","Sisli","Mert Demir","P11-U05","T077","Can Kaya","2026-02-05","1450","1450","0","2026-02-05","Paid","0","Current"
"INV-00915","2026-03","P11","Sunset House","Sisli","Mert Demir","P11-U05","T077","Can Kaya","2026-03-05","1450","1450","0","2026-03-08","Paid","3","Current"
"INV-00916","2026-04","P11","Sunset House","Sisli","Mert Demir","P11-U05","T077","Can Kaya","2026-04-05","1450","1450","0","2026-04-08","Paid","3","Current"
"INV-00917","2026-05","P11","Sunset House","Sisli","Mert Demir","P11-U05","T077","Can Kaya","2026-05-05","1450","1450","0","2026-05-05","Paid","0","Current"
"INV-00918","2026-06","P11","Sunset House","Sisli","Mert Demir","P11-U05","T077","Can Kaya","2026-06-05","1450","1450","0","2026-06-05","Paid","0","Current"
"INV-00919","2026-07","P11","Sunset House","Sisli","Mert Demir","P11-U05","T077","Can Kaya","2026-07-05","1450","1450","0","2026-07-10","Paid","5","Current"
"INV-00920","2026-08","P11","Sunset House","Sisli","Mert Demir","P11-U05","T077","Can Kaya","2026-08-05","1450","1450","0","2026-08-05","Paid","0","Current"
"INV-00921","2026-09","P11","Sunset House","Sisli","Mert Demir","P11-U05","T077","Can Kaya","2026-09-05","1450","1450","0","2026-09-11","Paid","6","Current"
"INV-00922","2026-10","P11","Sunset House","Sisli","Mert Demir","P11-U05","T077","Can Kaya","2026-10-05","1450","1450","0","2026-10-04","Paid","0","Current"
"INV-00923","2026-11","P11","Sunset House","Sisli","Mert Demir","P11-U05","T077","Can Kaya","2026-11-05","1450","1450","0","2026-11-09","Paid","4","Current"
"INV-00924","2026-12","P11","Sunset House","Sisli","Mert Demir","P11-U05","T077","Can Kaya","2026-12-05","1450","1450","0","2026-12-22","Paid Late","17","Current"
"INV-00925","2026-01","P11","Sunset House","Sisli","Mert Demir","P11-U06","T078","Aylin Demir","2026-01-05","1600","1600","0","2026-01-05","Paid","0","Current"
"INV-00926","2026-02","P11","Sunset House","Sisli","Mert Demir","P11-U06","T078","Aylin Demir","2026-02-05","1600","1600","0","2026-02-11","Paid","6","Current"
"INV-00927","2026-03","P11","Sunset House","Sisli","Mert Demir","P11-U06","T078","Aylin Demir","2026-03-05","1600","1600","0","2026-03-10","Paid","5","Current"
"INV-00928","2026-04","P11","Sunset House","Sisli","Mert Demir","P11-U06","T078","Aylin Demir","2026-04-05","1600","1600","0","2026-04-11","Paid","6","Current"
"INV-00929","2026-05","P11","Sunset House","Sisli","Mert Demir","P11-U06","T078","Aylin Demir","2026-05-05","1600","1600","0","2026-05-07","Paid","2","Current"
"INV-00930","2026-06","P11","Sunset House","Sisli","Mert Demir","P11-U06","T078","Aylin Demir","2026-06-05","1600","1600","0","2026-06-10","Paid","5","Current"
"INV-00931","2026-07","P11","Sunset House","Sisli","Mert Demir","P11-U06","T078","Aylin Demir","2026-07-05","1600","1600","0","2026-07-03","Paid","0","Current"
"INV-00932","2026-08","P11","Sunset House","Sisli","Mert Demir","P11-U06","T078","Aylin Demir","2026-08-05","1600","1600","0","2026-08-08","Paid","3","Current"
"INV-00933","2026-09","P11","Sunset House","Sisli","Mert Demir","P11-U06","T078","Aylin Demir","2026-09-05","1600","1600","0","2026-09-05","Paid","0","Current"
"INV-00934","2026-10","P11","Sunset House","Sisli","Mert Demir","P11-U06","T078","Aylin Demir","2026-10-05","1600","1600","0","2026-10-16","Paid Late","11","Current"
"INV-00935","2026-11","P11","Sunset House","Sisli","Mert Demir","P11-U06","T078","Aylin Demir","2026-11-05","1600","1600","0","2026-11-11","Paid","6","Current"
"INV-00936","2026-12","P11","Sunset House","Sisli","Mert Demir","P11-U06","T078","Aylin Demir","2026-12-05","1600","1600","0","2026-12-11","Paid","6","Current"
"INV-00937","2026-01","P11","Sunset House","Sisli","Mert Demir","P11-U07","T079","Deniz Kaya","2026-01-05","1625","1625","0","2026-01-02","Paid","0","Current"
"INV-00938","2026-02","P11","Sunset House","Sisli","Mert Demir","P11-U07","T079","Deniz Kaya","2026-02-05","1625","1625","0","2026-02-02","Paid","0","Current"
"INV-00939","2026-03","P11","Sunset House","Sisli","Mert Demir","P11-U07","T079","Deniz Kaya","2026-03-05","1625","792","833","2026-03-22","Partial","301","90+ Days"
"INV-00940","2026-04","P11","Sunset House","Sisli","Mert Demir","P11-U07","T079","Deniz Kaya","2026-04-05","1625","1625","0","2026-04-03","Paid","0","Current"
"INV-00941","2026-05","P11","Sunset House","Sisli","Mert Demir","P11-U07","T079","Deniz Kaya","2026-05-05","1625","1625","0","2026-05-05","Paid","0","Current"
"INV-00942","2026-06","P11","Sunset House","Sisli","Mert Demir","P11-U07","T079","Deniz Kaya","2026-06-05","1625","1625","0","2026-06-08","Paid","3","Current"
"INV-00943","2026-07","P11","Sunset House","Sisli","Mert Demir","P11-U07","T079","Deniz Kaya","2026-07-05","1625","1625","0","2026-07-07","Paid","2","Current"
"INV-00944","2026-08","P11","Sunset House","Sisli","Mert Demir","P11-U07","T079","Deniz Kaya","2026-08-05","1625","1625","0","2026-08-06","Paid","1","Current"
"INV-00945","2026-09","P11","Sunset House","Sisli","Mert Demir","P11-U07","T079","Deniz Kaya","2026-09-05","1625","0","1625","","Unpaid","117","90+ Days"
"INV-00946","2026-10","P11","Sunset House","Sisli","Mert Demir","P11-U07","T079","Deniz Kaya","2026-10-05","1625","1625","0","2026-10-07","Paid","2","Current"
"INV-00947","2026-11","P11","Sunset House","Sisli","Mert Demir","P11-U07","T079","Deniz Kaya","2026-11-05","1625","1625","0","2026-11-04","Paid","0","Current"
"INV-00948","2026-12","P11","Sunset House","Sisli","Mert Demir","P11-U07","T079","Deniz Kaya","2026-12-05","1625","1182","443","2026-12-18","Partial","26","1-30 Days"
"INV-00949","2026-01","P11","Sunset House","Sisli","Mert Demir","P11-U08","T080","Mert Polat","2026-01-05","1725","1283","442","2026-01-23","Partial","360","90+ Days"
"INV-00950","2026-02","P11","Sunset House","Sisli","Mert Demir","P11-U08","T080","Mert Polat","2026-02-05","1725","1725","0","2026-02-08","Paid","3","Current"
"INV-00951","2026-03","P11","Sunset House","Sisli","Mert Demir","P11-U08","T080","Mert Polat","2026-03-05","1725","1725","0","2026-03-14","Paid Late","9","Current"
"INV-00952","2026-04","P11","Sunset House","Sisli","Mert Demir","P11-U08","T080","Mert Polat","2026-04-05","1725","1725","0","2026-04-06","Paid","1","Current"
"INV-00953","2026-05","P11","Sunset House","Sisli","Mert Demir","P11-U08","T080","Mert Polat","2026-05-05","1725","1725","0","2026-05-04","Paid","0","Current"
"INV-00954","2026-06","P11","Sunset House","Sisli","Mert Demir","P11-U08","T080","Mert Polat","2026-06-05","1725","704","1021","2026-06-25","Partial","209","90+ Days"
"INV-00955","2026-07","P11","Sunset House","Sisli","Mert Demir","P11-U08","T080","Mert Polat","2026-07-05","1725","0","1725","","Unpaid","179","90+ Days"
"INV-00956","2026-08","P11","Sunset House","Sisli","Mert Demir","P11-U08","T080","Mert Polat","2026-08-05","1725","1725","0","2026-08-08","Paid","3","Current"
"INV-00957","2026-09","P11","Sunset House","Sisli","Mert Demir","P11-U08","T080","Mert Polat","2026-09-05","1725","1005","720","2026-09-22","Partial","117","90+ Days"
"INV-00958","2026-10","P11","Sunset House","Sisli","Mert Demir","P11-U08","T080","Mert Polat","2026-10-05","1725","1725","0","2026-10-24","Paid Late","19","Current"
"INV-00959","2026-11","P11","Sunset House","Sisli","Mert Demir","P11-U08","T080","Mert Polat","2026-11-05","1725","1725","0","2026-11-10","Paid","5","Current"
"INV-00960","2026-12","P11","Sunset House","Sisli","Mert Demir","P11-U08","T080","Mert Polat","2026-12-05","1725","1725","0","2026-12-10","Paid","5","Current"
"INV-00961","2026-01","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U01","T081","Burak Aydin","2026-01-05","1200","0","1200","","Unpaid","360","90+ Days"
"INV-00962","2026-02","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U01","T081","Burak Aydin","2026-02-05","1200","0","1200","","Unpaid","329","90+ Days"
"INV-00963","2026-03","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U01","T081","Burak Aydin","2026-03-05","1200","1200","0","2026-03-05","Paid","0","Current"
"INV-00964","2026-04","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U01","T081","Burak Aydin","2026-04-05","1200","1200","0","2026-04-02","Paid","0","Current"
"INV-00965","2026-05","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U01","T081","Burak Aydin","2026-05-05","1200","1200","0","2026-05-06","Paid","1","Current"
"INV-00966","2026-06","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U01","T081","Burak Aydin","2026-06-05","1200","1200","0","2026-06-11","Paid","6","Current"
"INV-00967","2026-07","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U01","T081","Burak Aydin","2026-07-05","1200","1200","0","2026-07-10","Paid","5","Current"
"INV-00968","2026-08","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U01","T081","Burak Aydin","2026-08-05","1200","650","550","2026-08-25","Partial","148","90+ Days"
"INV-00969","2026-09","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U01","T081","Burak Aydin","2026-09-05","1200","739","461","2026-09-24","Partial","117","90+ Days"
"INV-00970","2026-10","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U01","T081","Burak Aydin","2026-10-05","1200","1200","0","2026-10-02","Paid","0","Current"
"INV-00971","2026-11","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U01","T081","Burak Aydin","2026-11-05","1200","1200","0","2026-11-09","Paid","4","Current"
"INV-00972","2026-12","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U01","T081","Burak Aydin","2026-12-05","1200","1200","0","2026-12-11","Paid Late","6","Current"
"INV-00973","2026-01","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U02","T082","Emre Koc","2026-01-05","1375","1375","0","2026-01-16","Paid Late","11","Current"
"INV-00974","2026-02","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U02","T082","Emre Koc","2026-02-05","1375","1375","0","2026-02-03","Paid","0","Current"
"INV-00975","2026-03","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U02","T082","Emre Koc","2026-03-05","1375","1375","0","2026-03-08","Paid","3","Current"
"INV-00976","2026-04","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U02","T082","Emre Koc","2026-04-05","1375","1375","0","2026-04-02","Paid","0","Current"
"INV-00977","2026-05","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U02","T082","Emre Koc","2026-05-05","1375","1375","0","2026-05-03","Paid","0","Current"
"INV-00978","2026-06","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U02","T082","Emre Koc","2026-06-05","1375","1375","0","2026-06-04","Paid","0","Current"
"INV-00979","2026-07","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U02","T082","Emre Koc","2026-07-05","1375","1375","0","2026-07-05","Paid","0","Current"
